adult,id,overview,popularity,title,vote_average,vote_count,release_year,release_month,genre,country,principal_cast,director
False,128990,"This documentary journeys to the kitchens of Peru's coast, highlands and jungle, as well as Peruvian expat communities in Paris, London, Amsterdam and New York for answers. From the most humble family kitchens to the poshest restaurants, from stories of pioneering Peruvian chefs abroad to those who preserve ancient recipes at home, we find that Peru's cuisine is deliciously integrating for its people, who have historically been marked by ethnic and economic differences. Renowned chefs such as Gaston Acurio, Ferran Adria, Juan Mari Arzak and Bernardo Roca Rey share their views on Peru's cuisine alongside those unsung chefs, who also dream of Peru's cuisine as a motor of development.",0.095652,Cooking up dreams,0.0,0.0,2009,Octubre,Foreign,Brazil,,
False,50272,"A middle-aged man dies in the street, leaving his widow and three children destitute. The devastated family is confronted not only with his loss but with a terrible challenge - how to survive. For they are cannibals. They have always existed on a diet of human flesh consumed in bloody ritual ceremonies... and the victims have always been provided by the father. Now that he is gone, who will hunt? Who will lead them? How will they sate their horrific hunger? The task falls to the eldest son, Alfredo, a teenage misfit who seems far from ready to accept the challenge... But without human meat the family will die.",1.881046,We Are What We Are,5.9,20.0,2010,Noviembre,Horror,Mexico,,
False,62077,"Hoping to earn his mother's respect, a young hustler-turned-businessman tries to open a brothel with his two useless buddies.",1.06874,Neon Flesh,5.8,17.0,2010,Octubre,Thriller,Sin info,,
False,89688,"""Araya"" is an old natural salt mine located in a peninsula in northeastern Venezuela which was still, by 1959, being exploited manually five hundred years after its discovery by the Spanish. Margot Benacerraf captures in images, the life of the ""salineros"" and their archaic methods of work before their definite disappearance with the arrival of the industrial exploitation.",0.418088,Araya,6.9,6.0,1959,Agosto,Documentary,Venezuela,José Ignacio Cabrujas,Margot Benacerraf 
False,32934,"A silent homage to the origins of cinema, recreating the apparent disappearance of a French photographer in the 1920s. Experimental.",0.108385,Train of Shadows,7.7,3.0,1997,Diciembre,Drama,Spain,,
False,48453,A black comedy chronicling the fate of the biggest gameshow prize in history.,0.768621,The Contestant,4.6,7.0,2007,Marzo,Drama,Spain,,Rodrigo Cortés
False,22093,"First-love movie involving love triangle. Gerardo is deeply in love with longtime lover Jonas. When Jonas falls for a stranger he met at a local nightclub, heartbroken Gerardo soon seeks solace in the arms of Sergio (Alejandro Rojo). Despite other interests, Gerardo and Jonas can't bring themselves to end it.",1.58991,Broken Sky,5.0,13.0,2006,Febrero,Drama,Mexico,,
False,45765,"Daniel - a recent university graduate with Down's Syndrome - falls in love on his first day at work in the Department of Social Services. Laura is an outsider who spends her nights in the city's crowded clubs and singles' bars, escaping her problems in the arms of total strangers. Yet despite their apparent incompatibility, the two strike up a moving, bittersweet friendship that touches them both and eventually sets them on the road to happiness.",1.090502,Me Too,6.1,7.0,2009,Octubre,Drama,Spain,,
False,43338,"Confronted with the unfortunate news that their favorite Streetcar, no. 133, is going to be decommissioned, two Municipal Transit workers get drunk and decide to ""take 'er for one last spin,"" as it were. Unfortunately, the ""one last spin"" ends up being an all-night and all-day scramble to stay out of trouble, as they are confronted with situation after sometimes bizarre situation that prevents them from returning the ""borrowed"" Streetcar!",0.282481,Illusion Travels by Streetcar,5.7,7.0,1954,Enero,Adventure,Mexico,,
False,56810,"Ourense, Spain, 1940. Every time that Elena locks the door, she locks her secrets. Her husband Ricardo spend years hidden in his house with his children (Elenita and Lorenzo), trying to dodge persecution. Salvador, a priest confused after battling in the front, returns to seminary in Ourense.",0.967416,The Blind Sunflowers,7.3,12.0,2008,Enero,Drama,Spain,,
False,46558,"Nicolas Entel's searing documentary tells the story of Pablo Escobar -- Colombian drug kingpin, murderer and family man -- through the eyes of his son Sebastian as well as the sons of two of Escobar's most prominent victims. Sebastian shares stories of living in luxury and on the lam, but more significantly, he attempts to end the cycle of bloody retribution and make peace with two of the men his father so deeply wronged.",0.549618,Sins of My Father,7.1,14.0,2009,Diciembre,Documentary,Colombia,,
False,29496,"A wagon load of convicts on their way to prison is being escorted through the mountains by a cavalry troop. They are attacked by a bandit gang, and only a sergeant, his beautiful young daughter and an assortment of seven sadistic, murderous prisoners survive, and they are left without horses or a wagon. The sergeant must find a way to get his prisoners to their destination while protecting his daughter, watching out for the still pursuing bandits and trying to determine which one of the prisoners was the man who raped and murdered his wife.",0.24991,Cut-Throats Nine,6.8,5.0,1972,Julio,Crime,Italy,,
False,47261,"In Argentina over 8,000 people die in traffic accidents every year. Behind each of these tragedies is a flourishing industry founded on insurance payouts and legal loopholes. Sosa is a lawyer who tours the A&amp;E Departments of the public hospitals and the police stations in search of potential clients. Luján is a young doctor recently arrived from the provinces. Their love story kicks off one night when Luján and Sosa meet in the street. She's trying to save a man's life; he wants him on his client portfolio",1.916629,Carancho,6.5,36.0,2010,Mayo,Thriller,Argentina,,
False,63311,A brilliant plastic surgeon creates a synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.,9.782542,The Skin I Live In,7.4,797.0,2011,Agosto,Drama,Spain,,
False,246749,"A man comes home after serving 18 years in jail for murder in this routine western. Although the man killed in self defense, rumors in town circulated that he murdered the victim in cold blood. The ex-con wants to get his life together, but the two sons of the slain man are gunning for the man who killed their father.",0.941923,Time to Die,6.7,3.0,1966,Agosto,Western,Mexico,,Arturo Ripstein
False,74938,"Oliveiro is a young poet living in Buenos Aires where sometimes he has to sell his ideas to an advertising agency to make a living or exchange his poems for a steak. In Montevideo, he meets a prostitute, Ana, with whom he falls in love. Back in Buenos Aires, he accepts a contract with a publicity agency to get the money for three days of love with her. Will he get what he's searching for when his ideal of love's pleasure is literally going in levitation while making love?",1.08614,The Dark Side of the Heart,6.5,13.0,1992,Mayo,Comedy,Argentina,,
False,67884,A comedy that chronicles a chance encounter between Robert and a Chinese named Jun who wanders lost through the city of Buenos Aires in search of his uncle after being assaulted by a taxi driver and his henchmen.,3.843784,Chinese Take-Out,7.1,95.0,2011,Marzo,Comedy,Argentina,,
False,60225,"A young journalist asks an old artist about the portrait of a naked Indian woman that he has in his study. The artist tells the story of Maria Candelaria (Dolores del Río), a young Indian woman who was rejected by her own people for being the daughter of a prostitute. She is protected by a young Indian man, Lorenzo Rafael (Pedro Armendáriz), who has fallen in love with her.",0.451149,María Candelaria,5.9,7.0,1944,Enero,Drama,Mexico,,
False,16092,"One night Malena and Pablo, a sister and brother traveling together in Argentina, discover a diary that details crimes committed twenty years ago.",0.525407,The Appeared,4.8,13.0,2008,Diciembre,Horror,Argentina,,
False,269518,This remarkable companion piece to In the City of Sylvia offers a compendium of images recorded by Guerín in Strasbourg while searching for the traces of a (fictional?) brief encounter some years earlier with a young woman named Sylvia.,0.203374,Some Photos in the City of Sylvia,8.5,2.0,2007,Octubre,Documentary,Spain,,
False,132227,Sin info,0.095319,La próxima estación,7.0,2.0,2008,Septiembre,Sin info,Argentina,,Fernando E. Solanas
False,129427,"The untold story about wild rabbits which lived between the Berlin Walls. For 28 years Death Zone was their safest home. Full of grass, no predators, guards protecting them from human disturbance. They were closed but happy. When their population grew up to thousands, guards started to remove them. But rabbits survived and stayed there. Unfortunately one day the wall fell down. Rabbits had to abandon comfortable system. They moved to West Berlin and have been living there in a few colonies since then. They are still learning how to live in the free world, same as we - the citizens of Eastern Europe.",0.608911,Rabbit à la Berlin,6.0,1.0,2009,Abril,Documentary,Germany,,Bartosz Konopka
